KEY,en,ru
ABILITY_ROCKETRIDE_DESC,Jump to any open tile. Explode when you land. (This explosion also damages you.),Прыгните на свободную клетку. Взрыв при посадке. (Взрыв дамажит и вас.)
ABILITY_ROCKETRIDE2_DESC,"Jump to any open tile. Explode when you land. (This explosion also damages you.)
[s:.7](This spell costs less.)[/s]","Прыгните на свободную клетку. Взрыв при посадке. (Взрыв дамажит и вас.)
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_ROBOVAC_NAME,Robo-Vac,Робо-пылесос
ABILITY_ROBOVAC_DESC,Spawn a vacuum bot that collects pickups and shares their effects with you.,Призовите робота-пылесоса. Он собирает лут и делится эффектами с вами.
ABILITY_ROBOVAC2_DESC,Spawn a vacuum bot that collects pickups and shares their effects with your whole team.,Призовите робота-пылесоса. Он собирает лут и делится эффектами со всей командой.
ABILITY_FEELGOODDRUGS_NAME,Give drugs!,Дай наркотики!
ABILITY_NURSEBOT_NAME,Nurse Bot,Медсестра-бот
ABILITY_NURSEBOT_DESC,Spawn a nurse bot that heals allies.,"Призовите медсестру-бота, лечащую союзников."
ABILITY_NURSEBOT2_DESC,"Spawn a nurse bot that heals allies.
[s:.7](This spell costs less.)[/s]","Призовите медсестру-бота, лечащую союзников.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_TESLACOIL_NAME,Tesla Coil,Катушка Теслы
ABILITY_TESLACOIL_DESC,Spawn a tesla coil that shoots lightning bolts at random units with a small chance to inflict Stun.,"Призовите катушку, стреляющую молниями случайно (шанс Оглушения)."
ABILITY_TESLACOIL2_DESC,Spawn a tesla coil in range 7 that shoots lightning bolts at random units with a small chance to inflict Stun.,"Призовите катушку (радиус 7), стреляющую молниями случайно (шанс Оглушения)."
ABILITY_REFINEMATERIALS_NAME,Refine Materials,Переработка сырья
ABILITY_REFINEMATERIALS_DESC,"Collect a pickup in range 3. Instead of its normal effect, gain +1 Tech.",Соберите лут в радиусе 3. Вместо эффекта: +1 Технология.
ABILITY_REFINEMATERIALS2_DESC,"Collect a pickup in range 3. Instead of its normal effect, gain +1 Tech, +1 [img:shield], and +1 to a random stat.","Соберите лут в радиусе 3. Вместо эффекта: +1 Технология, +1 [img:shield] и +1 стат."
ABILITY_FABRICATE_NAME,Fabricate,Фабрикация
ABILITY_FABRICATE_DESC,"Give an ally in range 3 a temporary copy of your weapon, if they don't have a weapon.",Дайте союзнику в радиусе 3 копию вашего оружия (если у него нет).
ABILITY_FABRICATE2_DESC,"Give an ally in range 3 a temporary copy of your weapon, if they don't have a weapon.
[s:.7](This spell costs less.)[/s]","Дайте союзнику в радиусе 3 копию вашего оружия (если у него нет).
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_SPARKS_NAME,Sparks,Искры
ABILITY_SPARKS_DESC,Shoot electric bolts at up to 3 random enemies or robots.,Выстрелите током в 3 случайных врагов или роботов.
ABILITY_SPARKS2_DESC,Shoot electric bolts at up to 5 random enemies or robots.,Выстрелите током в 5 случайных врагов или роботов.
ABILITY_HONE_NAME,Hone,Отладка
ABILITY_HONE_DESC,Repair 1 use to your weapon and give it +1 damage for the rest of the battle.,Почините 1 прочность оружия и дайте ему +1 урон до конца битвы.
ABILITY_HONE2_DESC,Repair 1 use to your weapon and give it +1 damage for the rest of the battle. Refresh your weapon action.,Почините 1 прочность оружия и дайте ему +1 урон до конца битвы. Обновите оружие.
//context,,
ABILITY_BREAKWEB_NAME,Break Free,Вырваться
ABILITY_BREAKWEB_DESC,Break out of what you're tangled in.,"Вырвитесь из того, в чем запутались."
ABILITY_ENTERMECH_NAME,Enter Mech,Залезть в меха
ABILITY_ENTERMECH_DESC,Get in the mech suit.,Заберитесь в меха-костюм.
ABILITY_STRUGGLE_NAME,Struggle,Сопротивление
ABILITY_STRUGGLE_DESC,"25% chance to break free. If you fail, take damage.",25% шанс вырваться. При неудаче вы получаете урон.
ABILITY_FLAIL_NAME,Flail,Молотьба
ABILITY_FLAIL_DESC,Attack the unit restraining you. 25% chance to break free.,Атакуйте держащего вас. 25% шанс вырваться.
ABILITY_ESCAPE_NAME,Escape?,Побег?
ABILITY_ESCAPE_DESC,25% chance to break free.,25% шанс вырваться.
ABILITY_THRASH_NAME,Thrash,Биться
ABILITY_THRASH_DESC,Attack the unit restraining you.,Атакуйте держащего вас.
ABILITY_MOONHEADCOMMANDSTOPHITTINGYOURSELF_NAME,Stop Hitting Yourself,Хватит бить себя
ABILITY_MOONHEADCOMMANDSTOPHITTINGYOURSELF_DESC,Command all the moon hands to attack the face.,Прикажите лунным рукам атаковать лицо.
ABILITY_BREAKSHORTCIRCUIT_NAME,Break Circuit,Разомкнуть цепь
ABILITY_BREAKSHORTCIRCUIT_DESC,Break out of short circuit,Прервать короткое замыкание.
//necromancer,,
ABILITY_DECOMPOSE_NAME,Decompose,Разложение
ABILITY_DECOMPOSE_DESC,Explode a body and spawn 3 Leeches.,Взорвите тело и призовите 3 Пиявок.
ABILITY_DECOMPOSE2_DESC,Explode a body and spawn 5 Leeches.,Взорвите тело и призовите 5 Пиявок.
ABILITY_REANIMATE_NAME,Reanimate,Реанимация
ABILITY_REANIMATE_DESC,Resurrect a body to half HP. It becomes a Zombie and joins your team.,Воскресите тело с половиной ОЗ. Оно станет Зомби вашей команды.
ABILITY_REANIMATE2_DESC,Resurrect a body to full HP. It becomes a Zombie and joins your team.,Воскресите тело с полным ОЗ. Оно станет Зомби вашей команды.
ABILITY_REBIRTH_NAME,Rebirth,Перерождение
ABILITY_REBIRTH_DESC,"Teleport into a body, destroying it to heal 4 HP, gain +1 [img:int] and +1 [img:con].","Телепортируйтесь в тело, уничтожая его: лечение 4, +1 [img:int], +1 [img:con]."
ABILITY_REBIRTH2_DESC,"Teleport into a body, destroying it to heal 4 HP and gain All Stats Up.","Телепортируйтесь в тело, уничтожая его: лечение 4 и Повышение Всех Хар-к."
ABILITY_PESTILENCE_NAME,Pestilence,Мор
ABILITY_PESTILENCE_DESC,Deal 1 damage to all units.,Нанесите 1 урон ВСЕМ юнитам.
ABILITY_PESTILENCE2_DESC,"Deal 1 damage to all units.
[s:.7](This spell costs less.)[/s]","Нанесите 1 урон ВСЕМ юнитам.
[s:.7](Это заклинание стоит дешевле.)[/s]"
ABILITY_WEAKNESS_NAME,Weakness,Слабость
ABILITY_WEAKNESS_DESC,Inflict Weakness 5 on a unit.,Наложите Слабость 5 на юнита.
ABILITY_WEAKNESS2_DESC,Give a unit Weakness 5 and All Stats Down.,Наложите Слабость 5 и Снижение Всех Хар-к на юнита.
ABILITY_DARKRITUAL_NAME,Dark Ritual,Темный ритуал
ABILITY_DARKRITUAL_DESC,Destroy an adjacent body. The next spell you cast costs 0 mana.,Уничтожьте соседнее тело. Ваше след. заклинание бесплатно.
ABILITY_DARKRITUAL2_DESC,Destroy an adjacent body. The next 2 spells you cast cost 0 mana.,Уничтожьте соседнее тело. Ваши 2 след. заклинания бесплатны.
ABILITY_EVILINCARNATE_NAME,Evil Incarnate,Воплощение зла
ABILITY_EVILINCARNATE_DESC,Inflict Fear on all enemies.,Наложите Страх на всех врагов.
ABILITY_EVILINCARNATE2_DESC,Inflict Fear 1 and Weakness 2 on all enemies.,Наложите Страх 1 и Слабость 2 на всех врагов.
ABILITY_SOULLINK_NAME,Soul Link,Связь душ
ABILITY_SOULLINK_DESC,Inflict Soul Link on units in an area.,Наложите Связь Душ на юнитов в области.
ABILITY_SOULLINK2_DESC,Inflict Soul Link on units in a large area.,Наложите Связь Душ на юнитов в большой области.
ABILITY_WEAREONE_NAME,We Are One,Мы едины
ABILITY_WEAREONE_DESC,Inflict Soul Link on yourself and every enemy.,Свяжите Душой себя и всех врагов.
ABILITY_WEAREONE2_DESC,Inflict Soul Link on yourself and every enemy. Gain +2 [img:con] and heal 8 HP.,Свяжите Душой себя и всех врагов. +2 [img:con] и лечение 8.
ABILITY_BLOODRAIN_NAME,Blood Rain,Кровавый дождь
ABILITY_BLOODRAIN_DESC,Take 1 damage and heal all allies 1 HP.,"Получите 1 урон, исцелите всех союзников на 1."
ABILITY_BLOODRAIN2_DESC,"Take 1 damage, heal all allies 1 HP and give them +1 mana.","Получите 1 урон, исцелите союзников на 1 и дайте им +1 ману."
ABILITY_ETERNALSERVITUDE_NAME,Eternal Servitude,Вечное служение
ABILITY_ETERNALSERVITUDE_DESC,Resurrect an enemy body to full HP. It joins your team.,Воскресите тело врага с полным ОЗ. Он присоединяется к вам.
ABILITY_ETERNALSERVITUDE2_DESC,Resurrect an enemy body to full HP. It joins your team and takes an extra turn after this one.,Воскресите тело врага с полным ОЗ. Он присоединяется и ходит сразу же.
ABILITY_DEATHBLOOM_NAME,Death Bloom,Цветок смерти
ABILITY_DEATHBLOOM_DESC,"Explode a body, dealing damage and Knockback to adjacent units.",Взорвите тело: урон и отбрасывание соседям.
ABILITY_DEATHBLOOM2_DESC,"Explode a body, dealing damage and Knockback to units in a large area.",Взорвите тело: урон и отбрасывание в большой области.
ABILITY_SCARE_NAME,Scare,Испуг
ABILITY_SCARE_DESC,Teleport in front of an enemy then Knockback each adjacent unit 4 tiles.,"Телепорт к врагу, затем Отбрасывание всех соседей на 4 клетки."
ABILITY_SCARE2_DESC,Teleport in front of an enemy then inflict Knockback 4 and Fear on each adjacent unit.,"Телепорт к врагу, затем Отбрасывание 4 и Страх всем соседям."
ABILITY_SOULTRANSFER_NAME,Soul Transfer,Перенос души
ABILITY_SOULTRANSFER_DESC,Give a unit +1 [img:con] and heal it 4 HP. You gain -1 [img:con] and lose 4 health.,Дайте юниту +1 [img:con] и +4 ОЗ. Вы теряете 1 [img:con] и 4 ОЗ.
ABILITY_SOULTRANSFER2_DESC,"Give a unit +1 [img:con] and heal it 4 HP. You gain -1 [img:con] and lose 4 health.
This spell can revive units. If the unit revived was an enemy it gets charmed for the battle.","Дайте юниту +1 [img:con] и +4 ОЗ. Вы теряете 1 [img:con] и 4 ОЗ.
Может воскрешать. Воскрешенный враг будет очарован до конца битвы."
ABILITY_SLITWRISTS_NAME,Slit Wrists,Вскрыть вены
ABILITY_SLITWRISTS_DESC,Deal 2 damage to yourself.,Нанесите себе 2 урона.
ABILITY_WHISPER_NAME,Whisper,Шепот
ABILITY_WHISPER_DESC,Inflict Fear and Madness on an adjacent unit.,Наложите Страх и Безумие на соседа.
ABILITY_WHISPER2_DESC,Inflict Fear 1 and Madness 2 on a unit in range 4.,Наложите Страх 1 и Безумие 2 на юнита в радиусе 4.
ABILITY_SUMMONSHADE_NAME,Summon Shade,Призыв Тени
ABILITY_SUMMONSHADE_DESC,"Spawn a shadow copy of yourself that fades after its first turn.
[s:.7](The copy can't cast this ability or give extra turns to units.)[/s]","Призовите теневую копию себя. Исчезает после своего хода.
[s:.7](Копия не может юзать это или давать доп. ходы.)[/s]"
ABILITY_SUMMONSHADE2_DESC,"Spawn a shadow copy of yourself that fades after its second turn.
[s:.7](The copy can't cast this ability or give extra turns to units.)[/s]","Призовите теневую копию себя. Исчезает после 2-го хода.
[s:.7](Копия не может юзать это или давать доп. ходы.)[/s]"
