KEY,en,ru
PARASITE_BRAINMAGGOT_DESC,Revive with 50% HP 2 rounds after you are downed.,Воскресните с 50% ОЗ через 2 раунда после вырубания.
PARASITE_HEARTWORM_NAME,Heartworm,Сердечный Червь
PARASITE_HEARTWORM_DESC,"When downed, your body is destroyed.","Когда вас вырубают, ваше тело уничтожается."
PARASITE_PINWORM_NAME,Pinworm,Острица
PARASITE_PINWORM_DESC,Spawns a Maggot familiar when you take damage.,Призывает фамильяра-Опарыша при получении урона.
PARASITE_RINGWORM_NAME,Ringworm,Стригущий Лишай
PARASITE_RINGWORM_DESC,Your basic attack inflicts Weakness 3.,Ваша базовая атака накладывает Слабость 3.
PARASITE_SPIDEREGG_NAME,Spider Egg,Паучье Яйцо
PARASITE_SPIDEREGG_DESC,Your basic attack inflicts Infested.,Ваша базовая атака накладывает Заражение.
PARASITE_SPIDERWEBBER_NAME,Spider Webber,Паук-Ткач
PARASITE_SPIDERWEBBER_DESC,Use: A ranged attack that inflicts Webbed.,"Использование: Дальняя атака, которая Опутывает паутиной."
PARASITE_TAPEWORM_NAME,Tapeworm,Ленточный Червь
PARASITE_TAPEWORM_DESC,Your basic attack inflicts Poison 1.,Ваша базовая атака накладывает Яд 1.
//cursed,,
ARMOR_BIRDPOOPHAT_NAME,Bird Poop,Птичий Помет
ARMOR_BIRDPOOPHAT_DESC,+50% chance for an extra bird to spawn at the start of each battle.,+50% шанс появления доп. птицы в начале каждой битвы.
ARMOR_CALLUS_NAME,Callus,Мозоль
ARMOR_CALLUS_DESC,Permanently gain +2 [img:shield] each time you end a battle with 1 or more [img:shield].,"Навсегда получите +2 [img:shield] каждый раз, когда заканчиваете битву с 1 или более [img:shield]."
ARMOR_CLAM_NAME,Clam,Моллюск
ARMOR_CLAM_DESC,"5% chance to break when you take damage.
When this breaks, find a Pearl.","5% шанс сломаться при получении урона.
При поломке найдите Жемчужину."
ITEM_ALLURINGDOODIE_NAME,Alluring Doodie,Манящая Какашка
ITEM_ALLURINGDOODIE_DESC,10% chance to eat poop and gain Poison 1 each turn.,10% шанс съесть какашку и получить Яд 1 каждый ход.
ITEM_BADSPLINTERS_NAME,Bad Splinters,Плохие Занозы
ITEM_BADSPLINTERS_DESC,+2 Thorns.,+2 Шипы.
ITEM_BRAININAJAR_NAME,Brain In A Jar,Мозг в Банке
ITEM_BRAININAJAR_DESC,The first spell you cast each turn is free.,Первое заклинание каждый ход бесплатно.
ITEM_BIGTOECURSED_NAME,Big Toe,Большой Палец
ITEM_BIGTOECURSED_DESC,"After your 3rd turn, spawn a Charmed Spookie with Madness on a random tile.",После вашего 3-го хода призовите Очарованного Страшилу с Безумием на случайной клетке.
ITEM_CHILDSSKULL_NAME,Child's Skull,Детский Череп
ITEM_CHILDSSKULL_DESC,Your basic attack is a weak tear shot. You can use your basic attack an extra time each turn.,Ваша базовая атака — слабый выстрел слезой. Вы можете использовать базовую атаку доп. раз каждый ход.
ITEM_CURSEDHAIRBALL_NAME,Cursed Hairball,Проклятый Комок Шерсти
ITEM_CURSEDHAIRBALL_DESC,Your basic attack inflicts Poison 2. Start each battle with Poison 3.,Ваша базовая атака накладывает Яд 2. Начинайте каждую битву с Ядом 3.
ITEM_CURSEDROCK_NAME,Cursed Rock,Проклятый Камень
ITEM_CURSEDROCK_DESC,,
ITEM_CURSEDSTICKMAN_NAME,Cursed Stickman,Проклятый Стикмен
ITEM_CURSEDSTICKMAN_DESC,"Gain All Stats Up when you deal damage to a party member.
10% chance to gain Madness at the start of your turn.","Получите Повышение Всех Характеристик, когда наносите урон союзнику.
10% шанс получить Безумие в начале хода."
ITEM_FACESHARDS_NAME,Face Shards,Осколки Лица
ITEM_FACESHARDS_DESC,"+2 Thorns.
Gain +1 Bleed each time you take damage.","+2 Шипы.
Получите +1 Кровотечение при получении урона."
ITEM_GOLDENIDOL_NAME,Golden Idol,Золотой Идол
ITEM_GOLDENIDOL_DESC,Becomes {aux} coins when you return home.,Превращается в {aux} монет по возвращении домой.
ITEM_MARKOFTHEBEAST_NAME,Mark of the Beast,Знак Зверя
ITEM_MARKOFTHEBEAST_DESC,"+6 Damage. Holy Element heals damage you instead.
When downed, your body is destroyed.","+6 Урон. Святая Стихия наносит вам урон вместо лечения.
Когда вырублены, ваше тело уничтожается."
ITEM_METALROD_NAME,Metal Rod,Металлический Стержень
ITEM_METALRODHAT_DESC,Use: A melee attack with Knockback 1 and a 10% chance to inflict Stun.,Использование: Атака ближнего боя с Отбрасыванием 1 и 10% шансом Оглушить.
ITEM_PAWSHARDS_NAME,Paw Shards,Осколки Лапы
ITEM_PAWSHARDS_DESC,Your basic attack inflicts Bleed 1. Gain +1 Bleed each time you use your basic attack.,Ваша базовая атака накладывает Кровотечение 1. Получите +1 Кровотечение при использовании базовой атаки.
ITEM_PUTRIDPILE_NAME,Putrid Pile,Гнилая Куча
ITEM_PUTRIDPILE_DESC,"Adjacent units move away from you at the end of their turns.
Your basic attack inflicts Poison.","Соседние юниты отходят от вас в конце своих ходов.
Ваша базовая атака накладывает Яд."
ITEM_SLAGTIGHT_NAME,Slag Tight,Слаг-Тайт
ITEM_SLAGTIGHT_DESC,Brace 1. Your basic attack inflicts Bruise 1.,Стойкость 1. Ваша базовая атака накладывает Ушиб 1.
ITEM_SPLINTERS_NAME,Splinters,Занозы
ITEM_SPLINTERS_DESC,,
ITEM_VIBRATINGMETEORITE_NAME,Vibrating Meteorite,Вибрирующий Метеорит
ITEM_VIBRATINGMETEORITE_DESC,"This item loses 1 of each stat at the end of each battle, permanently.
[s:.7](This can go negative.)[/s]","Этот предмет теряет 1 от каждой характеристики в конце каждой битвы, навсегда.
[s:.7](Может уйти в минус.)[/s]"
//quest,,
ARMOR_ANGRYFACE_NAME,Angry Face,Злое Лицо
ARMOR_ANGRYFACE_DESC,"Side Quest Item. Equipped cat is an enemy, must be downed to win the battle, and can still receive level ups. Can't be equipped to a Collarless cat.","Квестовый Предмет. Экипированный кот является врагом, должен быть вырублен для победы, но может получать уровни. Нельзя экипировать Бесцветному коту."
ARMOR_ANGRYFACE_FIXED_NAME,Happy Face,Счастливое Лицо
ARMOR_ANGRYFACE_FIXED_DESC,Spawn near enemies and take an AI controlled bonus turn at the start of every battle.,Спавнитесь рядом с врагами и делайте бонусный ход под ИИ в начале каждой битвы.
ARMOR_BUBBLEBOY_NAME,Bubble Boy,Мальчик-Пузырь
ARMOR_BUBBLEBOY_DESC,Side Quest Item. All units rebound with Knockback 5 on contact.,Квестовый Предмет. Все юниты отскакивают с Отбрасыванием 5 при контакте.
ARMOR_CHAOSDEVICE_NAME,Chaos Device,Устройство Хаоса
ARMOR_CHAOSDEVICE_DESC,Side Quest Item. When any cat levels up they are offered abilities from all classes.,"Квестовый Предмет. Когда любой кот повышает уровень, ему предлагаются способности всех классов."
ARMOR_CHAOSDEVICE_FIXED_NAME,Chaos Controller,Контроллер Хаоса
ARMOR_CHAOSDEVICE_FIXED_DESC,Abilities from all classes are offered when you level up. You can reroll your levelup options thrice.,Способности всех классов доступны при левел-апе. Вы можете перебрасывать варианты трижды.
ARMOR_EXPERIMENTALTREATMENT_NAME,Experimental Treatment,Экспериментальное Лечение
ARMOR_EXPERIMENTALTREATMENT_DESC,Side Quest Item. Your team's passive ability level ups offer disorders instead.,Квестовый Предмет. Пассивные левел-апы вашей команды предлагают расстройства вместо навыков.
ARMOR_EXPERIMENTALTREATMENT_FIXED_NAME,Disorder Decoder,Декодер Расстройств
ARMOR_EXPERIMENTALTREATMENT_FIXED_DESC,Your spells cost 1 less for each disorder you have.,Ваши заклинания стоят на 1 меньше за каждое ваше расстройство.
ARMOR_FARTFACE_NAME,Fart Face,Жополицый
ARMOR_FARTFACE_DESC,Side Quest Item. Apply Poison 1 to everything at the start of the battle.,Квестовый Предмет. Накладывает Яд 1 на всё в начале битвы.
ARMOR_FARTFACE_FIXED_NAME,Robo Fart Face,Робо-Жополицый
ARMOR_FARTFACE_FIXED_DESC,Apply Poison 1 to all enemies at the start of the battle.,Накладывает Яд 1 на всех врагов в начале битвы.
ARMOR_GUILLOTINASHEAD_NAME,Guillotina's Head,Голова Гильотины
ARMOR_GUILLOTINASHEAD_DESC,"Take it to the Meat Altar in the Throbbing Domain.
All battles are Hard battles. Enemies will attack you instead of your allies if they can. Units that contact or attack you have a chance to be Feared. Your basic attack has a +10% chance to inflict Fear.","Отнесите ее к Мясному Алтарю в Пульсирующем Домене.
Все битвы Сложные. Враги будут атаковать вас, а не союзников. Юниты, касающиеся вас, могут получить Страх. Базовая атака имеет +10% шанс наложить Страх."
ARMOR_MAGICMIRROR_NAME,Magic Mirror (Broken),Магическое Зеркало (Разбитое)
ARMOR_MAGICMIRROR_DESC,Side Quest Item. Your team has very bad luck during events. +2 Thorns.,Квестовый Предмет. У вашей команды очень плохая удача в событиях. +2 Шипы.
ARMOR_MAGICMIRROR_FIXED_NAME,Magic Mirror,Магическое Зеркало
ARMOR_MAGICMIRROR_FIXED_DESC,+20% chance to reflect projectiles. Spawn a friendly Spookie when downed.,"+20% шанс отразить снаряды. Призовите дружественного Страшилу, когда вас вырубают."
ARMOR_NUKE_NAME,Nuke,Ядерка
ARMOR_NUKE_DESC,"Take it to The Infinite and wait for the signal from Dr. Beanies to set it off.
+2 Brace. If this cat dies, it explodes and damages everything for 50.
Bonus Ability: Trigger the Nuke.","Отнесите ее в Бесконечность и ждите сигнала от Доктора Биниса.
+2 Стойкость. Если этот кот умрет, он взорвется и нанесет всему 50 урона.
Бонусная способность: Активировать Ядерку."
ARMOR_PRINCESSHAT_NAME,Princess Hat,Шляпа Принцессы
ARMOR_PRINCESSHAT_DESC,Side Quest Item. Fragile. Equipped cat cannot use any actions except Move.,Квестовый Предмет. Хрупкая. Экипированный кот не может использовать ничего кроме Движения.
ARMOR_PRINCESSHAT_FIXED_NAME,Used Princess Hat,Подержанная Шляпа Принцессы
ARMOR_PRINCESSHAT_FIXED_DESC,,
ARMOR_PUTRIDLEECH_NAME,Putrid Leech,Гнилая Пиявка
ARMOR_PUTRIDLEECH_DESC,"Take it to the Throbbing Artery in the Boneyard.
You never level up and die when downed. You have Lifesteal on all of your attacks and abilities.","Отнесите ее к Пульсирующей Артерии в Могильнике.
Вы никогда не повышаете уровень и умираете, если вас вырубят. У вас Вампиризм на всех атаках и способностях."
ARMOR_RECEIVERANTENNA_NAME,Receiver Antenna,Антенна Приемника
ARMOR_RECEIVERANTENNA_DESC,"Place it far in the past.
All events cause special happenings.
Gain +2 Charge whenever an ally spends mana.","Поместите ее далеко в прошлом.
Все события вызывают особые происшествия.
Получите +2 Заряда, когда союзник тратит ману."
ARMOR_REDACTED_NAME,Redacted,УДАЛЕНО
ARMOR_REDACTED_DESC,Side Quest Item. Health bars and status icons are hidden in battle.,Квестовый Предмет. Полоски здоровья и иконки статусов скрыты в бою.
ARMOR_REDACTED_FIXED_NAME,Paper Bag,Бумажный Пакет
ARMOR_REDACTED_FIXED_DESC,Your [img:cha] is equal to your highest other stat.,Ваша [img:cha] равна вашей наивысшей характеристике.
ARMOR_SPIDERINJECTOR_NAME,Spider Injector,Паучий Инжектор
ARMOR_SPIDERINJECTOR_DESC,Side Quest Item. Apply Infested 4 to all allies at the start of each battle.,Квестовый Предмет. Накладывает Заражение 4 на всех союзников в начале каждой битвы.
ARMOR_SPIDERINJECTOR_FIXED_NAME,Spider Baby,Паучий Малыш
ARMOR_SPIDERINJECTOR_FIXED_DESC,Apply Infested 1 to all enemies at the start of each battle.,Накладывает Заражение 1 на всех врагов в начале каждой битвы.
