KEY,en,ru
DISORDER_PARANOIA_DESC,"When a unit ends its movement directly behind you, attack it and gain Fear. ","Когда юнит останавливается сзади вас, атакуйте его и получите Страх."
DISORDER_EATINGDISORDER_NAME,Eating Disorder,Расстройство Пищевого Поведения
DISORDER_EATINGDISORDER_DESC,Double the effects of your consumables but you are confused on how to eat them.,"Эффект еды удвоен, но вы не понимаете, как ее есть."
DISORDER_GASTRITIS_NAME,Gastritis,Гастрит
DISORDER_GASTRITIS_DESC,"At the end of your turn, fart and Poison all adjacent units.","В конце хода, пердит и Травит соседей."
DISORDER_HYPOMANIA_NAME,Hypomania,Гипомания
DISORDER_HYPOMANIA_DESC,"Start each battle with 3 bonus turns, then never take a turn.","Старт с 3 бонус-ходами, затем ходов нет."
DISORDER_HYPERSOMNIA_NAME,Hypersomnia,Гиперсомния
DISORDER_HYPERSOMNIA_DESC,Start each battle asleep and with full health.,Старт спящим и с полным ОЗ.
DISORDER_KIDNEYSTONE_NAME,Kidney Stone,Камень в Почке
DISORDER_KIDNEYSTONE_DESC,When you end your turn take 1 damage and pass a kidney stone.,В конце хода 1 урон и выходит камень.
DISORDER_CANCER_NAME,Cancer,Рак
DISORDER_CANCER_DESC,"At the end of each battle, lose 3 random stats permanently and gain a random mutation.","В конце битвы, теряет 3 стата навсегда и получает мутацию."
DISORDER_STINKY_NAME,Stinky,Вонючий
DISORDER_STINKY_DESC,Adjacent units move away from you at the start of their turns.,Соседи убегают от вас в начале своего хода.
DISORDER_INCONTINENCE_NAME,Incontinence,Недержание
DISORDER_INCONTINENCE_DESC,"When you take damage, pee yourself.","При получении урона, писается."
DISORDER_FOSSILIZED_NAME,Fossilized,Окаменелый
DISORDER_FOSSILIZED_DESC,+2 Brace. Slide like a rock whenever you get hit.,+2 Стойкость. Скользит как камень при ударе.
DISORDER_TRISKAIDEKAPHOBIA_NAME,Triskaidekaphobia,Трискаидекафобия
DISORDER_TRISKAIDEKAPHOBIA_DESC,Your spells cost 0 mana. The 13th spell you cast on an adventure kills you and destroys your body.,Заклинания стоят 0. 13-е заклинание в приключении убивает вас и уничтожает тело.
DISORDER_AUTISM_NAME,Autism,Аутизм
DISORDER_AUTISM_DESC,Spells you were born with cost -2 mana. Other spells cost +1 mana.,Врожденные заклинания стоят -2 маны. Остальные +1.
DISORDER_TOURETTES_NAME,Tourette's Syndrome,Синдром Туретта
DISORDER_TOURETTES_DESC,"At the start of your turn, you have a 33% chance to cast one of your spells at a random target for free.","В начале хода, 33% шанс кастануть свое заклинание в случайную цель бесплатно."
DISORDER_ALBINISM_NAME,Albinism,Альбинизм
DISORDER_ALBINISM_DESC,"Fire damage you take inflicts +3 Burn.
Your basic attack has a 25% chance to inflict Fear.","Урон Огнем накладывает +3 Ожог.
Базовая атака 25% шанс Страха."
DISORDER_SLEEPPARALYSIS_NAME,Sleep Paralysis,Сонный Паралич
DISORDER_SLEEPPARALYSIS_DESC,"When you fall asleep, a Sleep Paralysis Demon with Madness spawns! You can't wake up until it's killed.
Learn the spell Rest (if you have a free spell slot).","При засыпании, спавнится Демон Сонного Паралича с Безумием! Нельзя проснуться пока он жив.
Изучает Отдых (если есть слот)."
DISORDER_DIABETES_NAME,Diabetes,Диабет
DISORDER_DIABETES_DESC,"When you end your turn, if you haven't eaten food, gain All Stats Down and Confusion 1. Each time you eat food, cleanse all your debuffs and gain +1 [img:int].","В конце хода без еды, Понижение Всех Хар-к и Замешательство 1. При еде, снимает дебаффы и +1 [img:int]."
DISORDER_BIPOLARDISORDER_NAME,Bipolar Disorder,Биполярное Расстройство
DISORDER_BIPOLARDISORDER_DESC,"Start each battle with either
 +5 [img:int], +5 [img:cha], and +5 [img:spd]
or 
All Stats Down 2.","Старт битвы с либо
+5 [img:int], +5 [img:cha], и +5 [img:spd]
либо
Понижение Всех Хар-к 2."
DISORDER_SOULLESS_NAME,Soulless,Бездушный
DISORDER_SOULLESS_DESC,"You are immune to buffs and debuffs. When you die, you don't leave a corpse.",Иммунитет к баффам и дебаффам. Не оставляет трупа.
DISORDER_THESHINING_NAME,The Shining,Сияние
DISORDER_THESHINING_DESC,"Your attacks can't miss.
+15% dodge chance and +15% chance to gain Fear at the start of each turn.","Атаки не мажут.
+15% уворот и +15% шанс Страха в начале хода."
DISORDER_PILLPOPPER_NAME,Addict,Зависимый
DISORDER_PILLPOPPER_DESC,"Start each battle with All Stats Down 2.
Gain All Stats Up 3 whenever you eat a pill.
You have a 50% chance to find a pill at the end of each battle.","Старт с Понижением Всех Хар-к 2.
Повышение Всех Хар-к 3 когда ест таблетку.
50% шанс найти таблетку после битвы."
DISORDER_BORROWEDTIME_NAME,Borrowed Time,Взаймы
DISORDER_BORROWEDTIME_DESC,+50% dodge chance. Doomed 3.,+50% уворот. Обреченность 3.
DISORDER_BRAVE_NAME,Brave,Храбрый
DISORDER_BRAVE_DESC,"Take your turn earlier.
Immune to Fear and Madness.
Attacks against you never miss.","Ходит раньше.
Иммун к Страху и Безумию.
Атаки по вам не мажут."
DISORDER_SCATOLOGICAL_NAME,Scatological,Скатологический
DISORDER_SCATOLOGICAL_DESC,"Heal 5 HP when you damage poop.
At the start of your turn, if you're near poop, you automatically move toward it and eat it.","Лечит 5 ОЗ при уроне по какашке.
В начале хода, если рядом какашка, идет и ест ее."
DISORDER_NECROPHAGE_NAME,Necrophage,Некрофаг
DISORDER_NECROPHAGE_DESC,"At the start of your turn, if there's a dead body near you, move towards it and eat it to gain All Stats Up and heal 4 HP.","В начале хода, если рядом труп, идет и ест его ради Повышения Хар-к и 4 ОЗ."
DISORDER_CROHNSDISEASE_NAME,Crohn's Disease,Болезнь Крона
DISORDER_CROHNSDISEASE_DESC,"At the end of your turn, you have a 20% chance to poop all over the place!","В конце хода, 20% шанс обосрать всё вокруг!"
DISORDER_PICA_NAME,Pica,Пикацизм
DISORDER_PICA_DESC,"When you collect a coin or scrap pickup, heal instead of gaining the pickup's normal effect.","При сборе монет или лома, лечится вместо эффекта."
DISORDER_FELINEAIDS_NAME,Feline Aids,Кошачий СПИД
DISORDER_FELINEAIDS_DESC,"Your basic attack inflicts Poison 3 and Weakness 1.
Inflict Poison 3 and Weakness 1 on units that contact you.
Gain -1 [img:con] and -1 [img:spd] at the end of each battle permanently.","Атака накладывает Яд 3 и Слабость 1.
Яд 3 и Слабость 1 на касающихся вас.
-1 [img:con] и -1 [img:spd] в конце битвы навсегда."
DISORDER_DYSLEXIA_NAME,Dyslexia,Дислексия
DISORDER_DYSLEXIA_DESC,Swap 3's and 5's in the mana costs and damage values of your spells while in a battle. 6's and 9's are also swapped.,Меняет местами 3 и 5 в стоимости маны и уроне. 6 и 9 тоже меняются.
DISORDER_COVID_NAME,Covid,Ковид
DISORDER_COVID_DESC,"Start each battle with All Stats Down, Poison 1, and Weakness 1.
Your basic attack inflicts Poison 1 and Weakness 1.
15% chance of recovering at the end of each round. Contagious.","Старт с Понижением Всех Хар-к, Ядом 1 и Слабостью 1.
Атака накладывает Яд 1 и Слабость 1.
15% шанс выздороветь. Заразно."
DISORDER_THEFLU_NAME,The Flu,Грипп
DISORDER_THEFLU_DESC,"Start each battle with Slow 5 and Weakness 5.
Your basic attack inflicts Slow 1 and Weakness 1.
20% chance of recovering at the end of each round. Contagious.
","Старт с Замедлением 5 и Слабостью 5.
Атака накладывает Замедление 1 и Слабость 1.
20% шанс выздороветь. Заразно."
DISORDER_BIRDFLU_NAME,Bird Flu,Птичий Грипп
DISORDER_BIRDFLU_DESC,"Start each battle in Mockingbird Form.
You have a 20% chance to recover at the end of each battle.
Contagious.","Старт в Форме Пересмешника.
20% шанс выздороветь.
Заразно."
DISORDER_NUDIST_NAME,Nudist,Нудист
DISORDER_NUDIST_DESC,"+50% dodge chance.
You can't wear armor.","+50% уворот.
Нельзя носить броню."
DISORDER_ELEPHANTIASIS_NAME,Elephantiasis,Слоновость
DISORDER_ELEPHANTIASIS_DESC,"At the end of each battle, gain -1 [img:spd] and +2 starting [img:shield] permanently. After 8 battles, gain Trample.","После битвы, -1 [img:spd] и +2 старт [img:shield] навсегда. После 8 битв, Растаптывание."
DISORDER_GIGANTISM_NAME,Gigantism,Гигантизм
DISORDER_GIGANTISM_DESC,Trample.,Растаптывание.
DISORDER_DWARFISM_NAME,Dwarfism,Карликовость
DISORDER_DWARFISM_DESC,+10% dodge chance.,+10% уворот.
DISORDER_PRIMORDIALDWARF_NAME,Primordial Dwarf,Изначальный Карлик
DISORDER_PRIMORDIALDWARF_DESC,,
DISORDER_SOCIOPATHY_NAME,Sociopathy,Социопатия
DISORDER_SOCIOPATHY_DESC,You have Madness on your first turn.,Безумие на первом ходу.
DISORDER_SKILLSHAREDISORDER_NAME,Munchausen by Proxy,Делегированный Синдром Мюнхгаузена
DISORDER_SKILLSHAREDISORDER_DESC,"If you have a 2nd disorder, all other cats in your party gain it at the start of each battle.","Если есть 2-е расстройство, все коты получают его в начале битвы."
DISORDER_SCHIZOPHRENIA_NAME,Schizophrenia,Шизофрения
DISORDER_SCHIZOPHRENIA_DESC,"At the end of your turn, spawn a hallucination. It has Madness, attacks any unit except you, and fades after its turn.","В конце хода, спавнит галлюцинацию. Она Безумна, атакует любых кроме вас, и исчезает."
